epoch,global_step,loss,language_model_loss,classification_loss,contrastive_loss,dialect_loss,source_loss,mtp_loss,router_z_loss,balance_loss,gradient_norm,muon_gradient_norm,adamw_gradient_norm,lr_scale,tokens_seen,examples_seen,tokens_per_second,elapsed_seconds,peak_memory_gib,variant,seed,stage,progress,smoothed_loss
5,780,0.18243782222270902,0.0,0.16500955820083602,0,0.167403951287269,0,0.0,0.0,0.0,1.353773117065429,0.309209078550338,0.950993239879608,0.935418465766761,5943519,398212,6783.753741587475,876.1401469460106,10.009869575500488,M0,1701,stage_id,0.39,0.1535966292023656
5,800,0.045453835278749,0.0,0.041382648050785,0,0.039538942277431,0,0.0,0.0,0.0,1.051699638366699,0.313443213701248,0.94960594177246,0.931134604332821,6096849,408452,6707.9980380866,908.8924840739928,10.009869575500488,M0,1701,stage_id,0.4,0.1141516558825966
5,820,0.23877796530723502,0.0,0.215408056974411,0,0.220304086804389,0,0.0,0.0,0.0,1.075546264648437,0.318166404962539,0.9480338096618651,0.926724915218137,6250109,418692,6638.594126012033,941.480813762988,10.009869575500488,M0,1701,stage_id,0.41,0.12365515753626781
5,840,0.161246359348297,0.0,0.146016836166381,0,0.145117700099945,0,0.0,0.0,0.0,1.109245777130127,0.316759496927261,0.948505043983459,0.9221908542363461,6402624,428932,6586.786494838712,972.0406157110119,10.009869575500488,M0,1701,stage_id,0.42,0.1468622915446754
5,860,0.18736967444419803,0.0,0.16768798232078502,0,0.17151090502738903,0,0.0,0.0,0.0,1.3452725410461421,0.309919834136962,0.9507619738578791,0.917533918261179,6556139,439172,6518.6419789712345,1005.7522749599884,10.009869575500488,M0,1701,stage_id,0.43,0.16305713132023764
5,880,0.24122679233551003,0.0,0.21706487238407102,0,0.218580573797225,0,0.0,0.0,0.0,1.448299646377563,0.31328111886978105,0.9496598243713371,0.9127556447322881,6708431,449412,6475.085890076993,1036.0373767830024,10.009869575500488,M0,1701,stage_id,0.44,0.17481492534279783
5,900,0.11170063912868501,0.0,0.099944598972797,0,0.10539677739143301,0,0.0,0.0,0.0,1.280631303787231,0.304130882024765,0.9526293873786921,0.907857611147672,6861074,459652,6472.198774456522,1060.083943509002,10.009869575500488,M0,1701,stage_id,0.45,0.18806428611278503
6,920,0.05705539509654001,0.0,0.05151332542300201,0,0.054426584392786005,0,0.0,0.0,0.0,0.6908016800880431,0.222092136740684,0.6541268825531,0.9028414345428861,7009098,469605,6437.803467015577,1088.7405985459918,10.009869575500488,M0,1701,stage_id,0.46,0.15171977207064602
6,940,0.10577630251646,0.0,0.09267428517341601,0,0.09585408121347401,0,0.0,0.0,0.0,1.216909050941467,0.298405885696411,0.9544381499290461,0.89770877095719,7160208,479845,6420.169384334802,1115.2677712010045,10.009869575500488,M0,1701,stage_id,0.47,0.14062576070427862
6,960,0.23445898294448803,0.0,0.21029837429523401,0,0.21919049322605103,0,0.0,0.0,0.0,1.178641438484192,0.294922947883605,0.9555202126502991,0.8924613148868281,7314902,490085,6410.914364244913,1141.0075980419933,10.009869575500488,M0,1701,stage_id,0.48,0.1500436224043366
6,980,0.09224367141723601,0.0,0.08363761752843801,0,0.08415719121694501,0,0.0,0.0,0.0,0.7908613681793211,0.27317136526107705,0.7421853542327881,0.8871007987256041,7468760,500325,6401.689135850375,1166.6858295529964,10.009869575500488,M0,1701,stage_id,0.49,0.12024699822068181
6,1000,0.09392148256301801,0.0,0.08474293351173401,0,0.08950221538543701,0,0.0,0.0,0.0,1.096240520477295,0.302581131458282,0.9531228542327881,0.8816289921929511,7624027,510565,6385.199050968781,1194.0155567809998,10.009869575500488,M0,1701,stage_id,0.5,0.11669116690754841
6,1020,0.11223880946636201,0.0,0.10064981877803801,0,0.101001948118209,0,0.0,0.0,0.0,1.218100786209106,0.31321370601654,0.9496818780899041,0.876047701749678,7775579,520805,6380.405232462453,1218.6653851449955,10.009869575500488,M0,1701,stage_id,0.51,0.1277278497815128
6,1040,0.130404353141784,0.0,0.11832983046770001,0,0.11896037310361801,0,0.0,0.0,0.0,1.064686894416809,0.31802108883857705,0.948082745075225,0.870358770001583,7926136,531045,6373.0593050723755,1243.6940597259963,10.009869575500488,M0,1701,stage_id,0.52,0.13265345990657762
6,1060,0.142404004931449,0.0,0.12945312261581401,0,0.12408948689699101,0,0.0,0.0,0.0,1.000887155532837,0.29465475678443903,0.9556027054786681,0.8645640750911391,8078722,541285,6362.25348487607,1269.7893944660027,10.009869575500488,M0,1701,stage_id,0.53,0.11424246430396981
6,1080,0.095397911965847,0.0,0.08559703826904201,0,0.08914788067340801,0,0.0,0.0,0.0,1.367746233940124,0.2829170525074,0.9591436982154841,0.8586655300774391,8232195,551525,6377.210494845167,1290.8771016190003,10.009869575500488,M0,1701,stage_id,0.54,0.114873312413692
7,1100,0.06578113138675601,0.0,0.059786558151245006,0,0.058447510004043,0,0.0,0.0,0.0,0.707382917404174,0.24368314445018702,0.6640852093696591,0.8526650823046261,8382018,561478,6376.7016141731665,1314.475493312988,10.009869575500488,M0,1701,stage_id,0.55,0.1092452421784396
7,1120,0.083494909107685,0.0,0.075150497257709,0,0.08129991590976701,0,0.0,0.0,0.0,1.143836617469787,0.31518024206161505,0.9490308761596681,0.846564712758992,8535198,571718,6394.112289112183,1334.852691676002,10.009869575500488,M0,1701,stage_id,0.56,0.1034964621067042
7,1140,0.046885989606380005,0.0,0.042264688760042,0,0.04515229165554,0,0.0,0.0,0.0,0.802204310894012,0.23583017289638503,0.76675671339035,0.840366435414976,8686954,581958,6410.34063572385,1355.1470184889913,10.009869575500488,M0,1701,stage_id,0.57,0.0867927893996234
