candidate_id,mean_bpc,sd_bpc,mean_throughput,sd_throughput,mean_range
wordpiece_natural_32k,2.6599989051736768,0.008830520242463193,74345.49137851014,1295.161880670586,0.486301047240969
wordpiece_balanced_32k,2.667543594117868,0.002251041067779632,71745.5200152402,684.9318067503583,0.48026381870508983
unigram_balanced_32k,2.7481992502098174,0.011372954895585378,72810.75579230752,1480.4714266688484,0.4770963003487025
byte_bpe_balanced_16k,3.380726296487405,0.011292132063983077,153303.58099052066,692.5549037377488,0.4300505267479872
